"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-online-1540/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","ZBrush Kapsamlı Sculpting Kursu – 36 Saat Online (Organik & Hard Surface)","73","677","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","ZBrush Kapsamlı Sculpting Kursu – 36 Saat Online (Organik & Hard Surface)","73","","0","ZBrush ile Organik Modelleme Eğitimi Eğitmen: Öğr. Gör. Deniz Erbaş (CV'ye erişmek için tıklayınız.) Marmara Üniversitesi Grafik Tasarım ve Yüksek Lisans Sinema TV Mezunu, İstanbul Aydın Üniversitesi Sinema TV bölümünde Doktora (PhD.) eğitimine devam etmektedir.","262","Goz Games Kurucu ortağıdır, sektörde 20 yılı aşkın süredir video kurgu, after effects, animasyon, 3D modelleme ve tasarım alanlarında çalışmaktadır. Ayrıca öğrenciler, Türkiye’nin saygın üniversitelerinin teknoparklarından ve Sanayi ve Teknoloji Bakanlığı’ndan onaylı Ar-Ge Projesi kapsamında dijital heykel ve karakter tasarımı proje ekibinde aktif olarak görev alır ve “ZBrush Proje Geliştirme Sertifikası” almaya hak kazanır. Eğitim sürecinde ZBrush yazılımı ile organik modelleme, karakter anatomisi, detaylandırma ve dijital heykel alanlarında ileri düzey teknik ve sanatsal beceriler geliştirirler. Oluşturdukları karakter ve yaratıcı konsept çalışmalarını ArtStation, CGSociety ve diğer uluslararası dijital sanat platformlarında sergileyerek, oyun, film ve dijital sanat endüstrilerinde profesyonel portföy oluştururlar ve kariyer fırsatlarında önemli bir avantaj elde ederler.","885","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","139456","34908","34908","5,173","","1598","381","4,194","37,666","Hard","9,128","2","2","","22","6","0","2,670","81","47","0","11","11","0","","","","","f3202f40191829e79689965d5a790f7e","0,697","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-online-1540/","2026-07-27 17:45:51"
"https://www.unityverseacademy.com/urun/c-programlama-yuz-yuze-egitimi/596/","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","178","178","178","0,026","","0","","","","","0,000","2","3","","2","2","0","0,890","0","0","0","0","0","0","","","","","","0,138","","https://www.unityverseacademy.com/urun/c-programlama-yuz-yuze-egitimi-596/","HTTP Redirect","","","1.1","","","","","","https://www.unityverseacademy.com/urun/c-programlama-yuz-yuze-egitimi/596/","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/urun/v-ray-ile-gercekci-ic-ve-dis-mekân-render-uretimi-egitimi-online-egitim-1623/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","V-Ray ile Gerçekçi İç ve Dış Mekân Render Üretimi Eğitimi - Online Eğitim","73","645","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","V-Ray ile Gerçekçi İç ve Dış Mekân Render Üretimi Eğitimi - Online Eğitim","73","","0","V-Ray ile Gerçekçi İç ve Dış Mekân Render Üretimi Eğitimi Online","64","Ne Öğreneceğim?","15","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","135117","34228","34228","5,073","","1209","280","4,318","36,471","Hard","7,322","2","2","","10","4","0","1,780","72","46","0","11","11","0","","","","","a09b7f0e515034305bdee77980f04158","0,147","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/v-ray-ile-gercekci-ic-ve-dis-mek%C3%A2n-render-uretimi-egitimi-online-egitim-1623/","2026-07-27 17:45:52"
"https://unityverseacademy.com/kategori/ozel-dersler-256/","text/html; charset=utf-8","200","OK","Indexable","","Özel Dersler","12","109","Özel Dersler","12","73","","0","Özel Dersler","12","","0","","0","","0","","","","https://unityverseacademy.com/kategori/ozel-dersler-256/","","","","","","158550","29896","29896","4,431","","750","253","2,964","59,781","Fairly Hard","3,758","2","2","","45","15","0","6,670","136","60","0","7","7","0","","","","","eb3954c5870acdff9826b06105a58dfa","0,379","","","","","tr","1.1","","","","","","https://unityverseacademy.com/kategori/ozel-dersler-256/","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/uploads/p/p/36-saat-kapsamli-zbrush-modelleme-egitimi-online_1.jpg?v=1762940368","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","146303","146303","146303","21,682","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,119","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/36-saat-kapsamli-zbrush-modelleme-egitimi-online_1.jpg?v=1762940368","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/uploads/fm/blobid044.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","189354","189354","189354","28,062","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,121","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/fm/blobid044.jpg","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/uploads/p/p/3ds-max-yuz-yuze-egitimi_1.jpg?v=1762865205","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","258715","258715","258715","38,342","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,450","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/3ds-max-yuz-yuze-egitimi_1.jpg?v=1762865205","2026-07-27 17:45:52"
"https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/","text/html; charset=utf-8","200","OK","Indexable","","Kişisel Verilerin Korunması Hakkında Aydınlatma Bildirimi","57","513","Kişisel Verilerin Korunması Hakkında Aydınlatma Bildirimi","57","351","Kişisel Verilerin Korunması Hakkında Aydınlatma Bildirimi","57","Kişisel Verilerin Korunması Hakkında Aydınlatma Bildirimi","57","","0","","0","","0","","","","https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/","","","","","","113885","28033","28033","4,154","","2534","461","5,497","0,000","Very Hard","19,860","2","2","","17","15","0","6,670","64","40","0","7","7","0","","","","","e680af4a43205ae91144e53c6f20d140","0,130","","","","","tr","1.1","","","","","","https://unityverseacademy.com/sayfa/kisisel-verilerin-korunmasi-hakkinda-aydinlatma-bildirimi-29/","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/urun/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders-1431/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ayrık Matematik (Discrete Mathematics) Eğitimi Özel Ders","56","520","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Ayrık Matematik (Discrete Mathematics) Eğitimi Özel Ders","56","","0","Eğitim Koordinatörü: Doç. Dr. Ali Çivril(CV için tıklayınız.)","61","","0","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","121871","30945","30945","4,586","","502","141","3,560","43,459","Hard","3,699","2","2","","10","4","0","1,780","72","46","0","11","11","0","","","","","e564e9aeadee0a9450566bb2d7a2b586","0,848","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders-1431/","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi-553","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2B Oyun Karakter Tasarımı ve Animasyon Canlı (Online) Eğitimi","61","562","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","2B Oyun Karakter Tasarımı ve Animasyon Canlı (Online) Eğitimi","61","","0","2B Oyun Karakter Tasarımı ve Animasyon Eğitimi Eğitmen: Nevin Eryılmaz (CV için tıklayınız.) Nevin Eryılmaz, geleneksel ve dijital tasarım alanlarındaki 20 yılı aşkın sektör deneyimi yanı sıra, İstinye Üniversitesi'nde Bilgisayar Destekli Tasarım ve Animasyon önlisans ve Dijital Oyun Tasarımı lisans programlarının kurucusudur. Üniversitenin Dijital Oyun Tasarımı bölümündeki tasarım ve yazılım merkezli eğitim anlayışının öncüsü olmakla beraber, 2021 yılında aynı üniversitede Türkiye'nin ilk YÖK onaylı Dijital Oyun Araştırma Merkezi olan Dijital Oyun Geliştirme ve Animasyon Araştırma Uygulama Merkezi'ni kurmuştur ve iki sene boyunca Merkez Müdürü olarak görev almıştır. Merkez'de üniversitenin Animasyon ve Dijital Oyun Tasarımı programlarındaki öğrencilerin kendi oyunlarını geliştirerek oyun marketlerinde yayınlaması ve ticarileşmeleri desteklenmiştir. Eryılmaz'ın sektör ve akademi deneyimli kadrosunun etkisi ile, İstinye Üniversitesi Dijital Oyun Tasarımı bölümü iki senede Türkiye'nin ilk tercih edilen 3 üniversitesi arasına yerleşmiştir. Eryılmaz'ın Milli Eğitim Bakanlığı ve çeşitli dijital oyun şirketleri ortaklığında gerçekleşen proje ve çalışmaları devam etmektedir.","1186","Öğr. Gör. Nevin Eryılmaz'ın katıldığı programlardan bir kaçı:","61","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","169660","55139","55139","8,172","","1896","414","4,580","9,070","Very Hard","9,569","2","1","","44","2","0","0,890","111","45","0","11","11","0","","","","","daf9d28eb197256580a6018b2e848ea7","0,666","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi-553","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/urun/aranan-programci-olma-canli-online-kamp-kursu-staj-garantili-555/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Sıfırdan Yazılımcı Olma Bootcamp – Online Canlı (Staj Garantili)","64","569","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Sıfırdan Yazılımcı Olma Bootcamp – Online Canlı (Staj Garantili)","64","","0","Aranan Programcı Olma Kamp Kursu","32","Ne Öğreneceğim?","15","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","191024","49101","49101","7,277","","5107","1149","4,445","19,656","Very Hard","21,656","2","2","","26","5","0","2,220","89","48","0","12","12","0","","","","","bf493c2362fe530b556d101bf3fe0f73","0,875","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/aranan-programci-olma-canli-online-kamp-kursu-staj-garantili-555/","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/uploads/p/p/film-muzigi-teknikleri-yuz-yuze-egitimi_2.jpg?v=1759590382","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","107043","107043","107043","15,864","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,228","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/film-muzigi-teknikleri-yuz-yuze-egitimi_2.jpg?v=1759590382","2026-07-27 17:45:53"
"https://www.unityverseacademy.com/uploads/fm/oyun_site_koyulcak2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","70334","70334","70334","10,423","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,950","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/fm/oyun_site_koyulcak2.jpg","2026-07-27 17:45:52"
"https://unityverseacademy.com/blog-detay/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-100/","text/html; charset=utf-8","200","OK","Indexable","","Oğuzhan Durak'ın Grafik Tasarım ve Video Kurgu Alanındaki Yolculuğu","67","623","Oğuzhan Durak","13","97","unreal engine,","14","Oğuzhan Durak'ın Grafik Tasarım ve Video Kurgu Alanındaki Yolculuğu","67","","0","","0","","0","","","","https://unityverseacademy.com/blog-detay/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-100/","","","","","","98409","25108","25108","3,721","","683","150","4,553","35,491","Hard","5,939","2","2","","8","2","0","0,890","76","52","0","8","8","0","","","","","f49be47314b4d176d2780fd2d198e86c","0,587","","","","","tr","1.1","","","","","","https://unityverseacademy.com/blog-detay/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-100/","2026-07-27 17:45:53"
"https://www.unityverseacademy.com/uploads/fm/blobid237.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","213204","213204","213204","31,597","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,591","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/fm/blobid237.jpg","2026-07-27 17:45:53"
"https://www.unityverseacademy.com/urun/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1042/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Çocuklar İçin Unity ile Oyun Geliştirme Yüz Yüze Eğitimi","56","492","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Çocuklar İçin Unity ile Oyun Geliştirme Yüz Yüze Eğitimi","56","","0","Unity ile Oyun Geliştirme Eğitimi","33","Ne Öğreneceğim?","15","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","165632","41917","41917","6,212","","3256","668","4,874","6,315","Very Hard","16,860","2","2","","23","4","0","1,780","86","47","0","12","12","0","","","","","e2297ae2f5068a6b226ed38435f2acb8","0,882","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1042/","2026-07-27 17:45:52"
"https://www.unityverseacademy.com/urun/film-muzigi-teknikleri-yuz-yuze-egitimi-648/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Film Müziği Teknikleri Yüz Yüze Eğitimi","39","349","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Film Müziği Teknikleri Yüz Yüze Eğitimi","39","","0","Eğitimimizden kareler:","22","IMG_50372.jpg","13","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","151513","53923","53923","7,991","","371","110","3,373","57,471","Fairly Hard","2,256","2","2","","12","5","0","2,220","70","44","0","10","10","0","","","","","7f75bb31099cdce72ae789e79996a1a1","0,651","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/film-muzigi-teknikleri-yuz-yuze-egitimi-648/","2026-07-27 17:45:53"
"https://www.unityverseacademy.com/uploads/p/p/blender-ile-3d-modelleme-yuzyuze-ozel-ders_1.jpg?v=1762940635","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","163932","163932","163932","24,295","","0","","","","","0,000","2","3","","3","3","0","1,330","0","0","0","0","0","0","","","","","","0,190","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/blender-ile-3d-modelleme-yuzyuze-ozel-ders_1.jpg?v=1762940635","2026-07-27 17:45:54"
"https://www.unityverseacademy.com/uploads/fm/Kurucu_Eğitmen_Öğr__Gör__Nevin_Eryılmaz_pdf_22.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","81275","81275","81275","12,045","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,975","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/fm/Kurucu_Eg%CC%86itmen_O%CC%88g%CC%86r__Go%CC%88r__Nevin_Ery%C4%B1lmaz_pdf_22.jpg","2026-07-27 17:45:53"
"https://www.unityverseacademy.com/uploads/p/p/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi_1.jpg?v=1759406018","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","168444","168444","168444","24,963","","0","","","","","0,000","2","3","","2","2","0","0,890","0","0","0","0","0","0","","","","","","0,692","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi_1.jpg?v=1759406018","2026-07-27 17:45:54"
"https://www.unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat-1303/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Unreal Engine 5 ile Oyun Geliştirme Özel Ders – 100 Saat Online Blueprint & C++","79","710","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Unreal Engine 5 ile Oyun Geliştirme Özel Ders – 100 Saat Online Blueprint & C++","79","","0","Unreal Engine ile Sanal Gerçeklik Eğitimi","41","Eğitmen: Burak Kaya","19","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","135078","32804","32804","4,862","","694","227","3,057","41,724","Hard","4,365","2","2","","25","4","0","1,780","87","46","0","11","11","0","","","","","9733fd7ef764b38f8702510b79653009","0,326","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat-1303/","2026-07-27 17:45:54"
"https://www.unityverseacademy.com/urun/ses-tasarimi-yuz-yuze-egitimi-651/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Ses Tasarımı Yüz Yüze Eğitimi","29","271","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Ses Tasarımı Yüz Yüze Eğitimi","29","","0","Eğitimimizden kareler:","22","IMG_50372.jpg","13","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","151321","53890","53890","7,986","","369","110","3,355","58,533","Fairly Hard","2,246","2","2","","12","5","0","2,220","70","44","0","10","10","0","","","","","4bfed672317cafff700893b6326dfa91","0,742","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/ses-tasarimi-yuz-yuze-egitimi-651/","2026-07-27 17:45:54"
"https://www.unityverseacademy.com/uploads/p/p/unreal-engine-5-ile-blueprint-oyun-gelistirme-yuz-yuze-egitim_1.jpg?v=1711707239","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","124435","124435","124435","18,441","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,131","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/unreal-engine-5-ile-blueprint-oyun-gelistirme-yuz-yuze-egitim_1.jpg?v=1711707239","2026-07-27 17:45:55"
"https://www.unityverseacademy.com/uploads/p/p/2024-python-bootcamp-sifirdan-python-canli-online-egitimi_2.jpeg?v=1713608100","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87376","87376","87376","12,949","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,726","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/2024-python-bootcamp-sifirdan-python-canli-online-egitimi_2.jpeg?v=1713608100","2026-07-27 17:45:55"
"https://www.unityverseacademy.com/urun/autocad-elektrik-tesisat-projeleri-egitimi-yapi-denetim-odakli-1637/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","AutoCAD Elektrik Tesisat Projeleri Eğitimi (Yapı Denetim Odaklı)","64","570","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","AutoCAD Elektrik Tesisat Projeleri Eğitimi (Yapı Denetim Odaklı)","64","","0","","0","AutoCAD Elektrik Tesisat Projeleri Eğitimi (Yapı Denetim Odaklı)","64","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","131188","32989","32989","4,889","","978","247","3,960","36,211","Hard","6,047","2","2","","10","4","0","1,780","72","46","0","10","10","0","","","","","9054da23456dd8e1e6f25ce08603b860","1,055","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/autocad-elektrik-tesisat-projeleri-egitimi-yapi-denetim-odakli-1637/","2026-07-27 17:45:54"
"https://www.unityverseacademy.com/tum-urunler/?kategori=grafik-tasarim","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Tüm Ürünler","11","111","Tüm Ürünler","11","76","Tüm Ürünler","11","Tüm Ürünler","11","","0","","0","","0","","","","https://www.unityverseacademy.com/tum-urunler/","","","","","","244722","35493","35493","5,260","","1560","431","3,619","62,541","Normal","4,492","2","1","","12","5","0","2,220","239","96","0","7","7","0","","","","","a240f0f41ef60dbe779e5dec2b67e82f","0,682","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/tum-urunler/?kategori=grafik-tasarim","2026-07-27 17:45:55"
"https://www.unityverseacademy.com/tum-urunler/?kategori=3d-modelleme","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Tüm Ürünler","11","111","Tüm Ürünler","11","76","Tüm Ürünler","11","Tüm Ürünler","11","","0","","0","","0","","","","https://www.unityverseacademy.com/tum-urunler/","","","","","","194714","33806","33806","5,010","","1130","317","3,565","66,809","Normal","4,231","2","1","","64","31","0","13,780","170","73","0","7","7","0","","","","","b65e56daff6220db1021ec7b3d9c7e35","1,216","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/tum-urunler/?kategori=3d-modelleme","2026-07-27 17:45:54"
"https://www.unityverseacademy.com/uploads/p/p/ses-tasarimi-yuz-yuze-egitimi_2.jpg?v=1759590696","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","105593","105593","105593","15,649","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,536","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/ses-tasarimi-yuz-yuze-egitimi_2.jpg?v=1759590696","2026-07-27 17:45:55"
"https://www.unityverseacademy.com/uploads/p/p/lineer-cebir-linear-algebra-egitimi-ozel-ders_1.jpg?v=1759324818","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","154855","154855","154855","22,950","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,183","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/lineer-cebir-linear-algebra-egitimi-ozel-ders_1.jpg?v=1759324818","2026-07-27 17:45:55"
"https://www.unityverseacademy.com/public/tema10/js/fancybox/jquery.fancybox.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,253","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/fancybox/jquery.fancybox.js?v=5.4.94","2026-07-27 17:45:55"
"https://www.unityverseacademy.com/urun/revit-egitimi-online-1129/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Revit Eğitimi Online","20","174","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Revit Eğitimi Online","20","","0","Eğitimimizden kareler:","22","IMG_50372.jpg","13","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","160495","56486","56486","8,371","","941","234","4,021","57,108","Fairly Hard","4,498","2","2","","19","4","0","1,780","81","46","0","10","10","0","","","","","c24117043ce8703dd5ed0e2a376da67d","0,358","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/revit-egitimi-online-1129/","2026-07-27 17:45:55"
