"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat-1577/","0","","","","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat-1577/","","Indexable",""
"https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online-1682/","0","","","","https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online-1682/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-online-ozel-ders_1.jpg?v=1740657991","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/ITS-Badges_JavaScript_1200px.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/ic-mimarlik-ve-dekorasyon-egitimi-1132/","0","","","","https://unityverseacademy.com/urun/ic-mimarlik-ve-dekorasyon-egitimi-1132/","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-online-1028/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-online-1028/","","Indexable",""
"https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-canli-online-egitimi-557/","0","","","","https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-canli-online-egitimi-557/","","Indexable",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-online-ozel-ders-1256/","0","","","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-online-ozel-ders-1256/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Kurucu_Eğitmen_Prof__Dr__Çetin_Kaya_Koç_pdf_13.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/bilgisayarli-muhasebe-egitimi_1.jpg?v=1757934855","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-1250/","0","","","","https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-1250/","","Indexable",""
"https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-10-saat-1662/","0","","","","https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-10-saat-1662/","","Indexable",""
"https://unityverseacademy.com/urun/rhino-egitimi-40-saat-online-1507/","0","","","","https://unityverseacademy.com/urun/rhino-egitimi-40-saat-online-1507/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-yuz-yuze_1.webp?v=1780419433","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Ders_Bilgileri1.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-120-saat_1.jpg?v=1762861033","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/it-danismanlik-hizmeti-ozel-ders_1.jpg?v=1759325219","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2025-02-25_at_12_02_26_(1)1.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_492032.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_51152.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_50236.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/autocad-egitimi-ozel-ders_1.jpg?v=1757507038","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/sketchupta-mimari-ve-ic-mekân-modelleme-egitimi-uygulamali-online_1.jpg?v=1766155098","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_50372.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/almanca-egitimi-ozel-ders-1440/","0","","","","https://unityverseacademy.com/urun/almanca-egitimi-ozel-ders-1440/","","Indexable",""
"https://unityverseacademy.com/urun/autocad-elektrik-tesisat-projeleri-egitimi-yapi-denetim-odakli-1637/","0","","","","https://unityverseacademy.com/urun/autocad-elektrik-tesisat-projeleri-egitimi-yapi-denetim-odakli-1637/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/Autodesk-Fusion-360-Endustriyel-Urun-Tasarimi-Egitimi_1.jpg?v=1660636265","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_51032.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/b/oguzhan-durakin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu_2.webp?v=1779437508","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/gelismis-autocad-elektrik-projeciligi-egitimi-yapi-denetim-odakli-uygulamali-1635/","0","","","","https://unityverseacademy.com/urun/gelismis-autocad-elektrik-projeciligi-egitimi-yapi-denetim-odakli-uygulamali-1635/","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-5-gorsellestirme-ve-animasyon-yuz-yuze-egitim-1032/","0","","","","https://unityverseacademy.com/urun/unreal-engine-5-gorsellestirme-ve-animasyon-yuz-yuze-egitim-1032/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online_2.jpg?v=1761557200","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/oyun_site_koyulcak2.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_5148.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-yuz-yuze-egitim-1337/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-yuz-yuze-egitim-1337/","","Indexable",""
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-1484/","0","","","","https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-canli-online-egitimi-1484/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/2b-oyun-karakter-tasarimi-ve-animasyon-canli-online-egitimi_1.jpg?v=1759406018","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/OYUN_ÖRNEK_SERTİFİKA25.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_587153.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-yuz-yuze-egitimi-620/","0","","","","https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-yuz-yuze-egitimi-620/","","Indexable",""
"https://unityverseacademy.com/urun/zbrush-ile-kuyumculuk-ve-taki-tasarimi-egitimi-online-1536/","0","","","","https://unityverseacademy.com/urun/zbrush-ile-kuyumculuk-ve-taki-tasarimi-egitimi-online-1536/","","Indexable",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1361/","0","","","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders-1361/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/dijital-pazarlama-pazar-yeri-ve-e-ticaret-yoneticiligi-egitimi-25-saat-ozel-ders_1.jpeg?v=1741954592","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_510321.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-egitimi_1.jpg?v=1762940099","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-ozel-ders_2.jpg?v=1696601901","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-canli-online-egitimi-551/","0","","","","https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-canli-online-egitimi-551/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/dijital_oyun_geliştirme_(1)26.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/b/filiz-tumuklunun-yazilim-test-otomasyonu-egitimi-ve-kariyer-basarisi_1.webp?v=1779375143","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/image80.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders_2.jpg?v=1696602480","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_58_(2).jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/autocad-egitimi-1519/","0","","","","https://unityverseacademy.com/urun/autocad-egitimi-1519/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/ispanyolca-egitimi-ozel-ders_1.jpg?v=1759326018","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/diferansiyel-denklemler-egitimi-ozel-ders_1.jpg?v=1759325109","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-yuz-yuze-egitimi-590/","0","","","","https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-yuz-yuze-egitimi-590/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-120-saat_2.jpg?v=1762861048","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-yuz-yuze_2.jpg?v=1765798374","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/turkce-egitimi-ozel-ders_1.jpg?v=1759325572","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-yuz-yuze-1680/","0","","","","https://unityverseacademy.com/urun/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-yuz-yuze-1680/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-yuz-yuze-egitim_1.jpg?v=1757921933","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat_1.jpg?v=1763377256","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/ispanyolca-egitimi-ozel-ders-1441/","0","","","","https://unityverseacademy.com/urun/ispanyolca-egitimi-ozel-ders-1441/","","Indexable",""
"https://unityverseacademy.com/urun/java-yazilim-egitimi-online-819/","0","","","","https://unityverseacademy.com/urun/java-yazilim-egitimi-online-819/","","Indexable",""
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-yuz-yuze-ozel-ders-1533/","0","","","","https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-yuz-yuze-ozel-ders-1533/","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-online-canli-egitim-1029/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-online-canli-egitim-1029/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/proje-yonetimi-egitimi_1.jpg?v=1759324109","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_53_(3).jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2023-03-21_at_09_54_092.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-ozel-ders-online-canli-egitim-1044/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-ozel-ders-online-canli-egitim-1044/","","Indexable",""
"https://unityverseacademy.com/uploads/p/b/suleyman-ozgonul-oyun-gelistiricilikte-zirveye-giden-yol_1.webp?v=1779436854","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/microsoft-office-egitimi-1123/","0","","","","https://unityverseacademy.com/urun/microsoft-office-egitimi-1123/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders_1.jpg?v=1759326687","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_49203.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/3ds-max-egitimi-30-saat-ozel-ders_1.jpg?v=1762865286","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_53.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/blog-detay/zbrush-kursu-egitimi-296/","0","","","","https://unityverseacademy.com/blog-detay/zbrush-kursu-egitimi-296/","","Indexable",""
"https://unityverseacademy.com/blog-detay/semantik-teknoloji-depo-stok-takip-uygulamasi-tanitimi-251/","0","","","","https://unityverseacademy.com/blog-detay/semantik-teknoloji-depo-stok-takip-uygulamasi-tanitimi-251/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/v-ray-ile-gercekci-ic-ve-dis-mekân-render-uretimi-egitimi-online-egitim_1.jpg?v=1766264260","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_5238-min2.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/fen-bilimleri-egitimi-ozel-ders_1.jpg?v=1757943566","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-yuz-yuze-egitimi-606/","0","","","","https://unityverseacademy.com/urun/flutter-ile-mobil-uygulama-gelistirme-yuz-yuze-egitimi-606/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/oyun_site_konulcak123.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2023-03-21_at_10_32_09.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/lumion-egitimi-1130/","0","","","","https://unityverseacademy.com/urun/lumion-egitimi-1130/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_1.jpeg?v=1714312888","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/projegeliştirmeai21.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/adobe-photoshop-ve-adobe-illustrator-onlinecanli-egitim-1001/","0","","","","https://unityverseacademy.com/urun/adobe-photoshop-ve-adobe-illustrator-onlinecanli-egitim-1001/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-metaverse-gelistirme-online-canli-egitim_2.jpg?v=1696602805","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/cocuklar-icin-unity-ile-oyun-gelistirme-canli-online-egitimi-1380/","0","","","","https://unityverseacademy.com/urun/cocuklar-icin-unity-ile-oyun-gelistirme-canli-online-egitimi-1380/","","Indexable",""
"https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-online-1540/","0","","","","https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-online-1540/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/gokhan_sahinkaya_(1).pdf","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_59_(3).jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-yuz-yuze-egitim-1116/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-yuz-yuze-egitim-1116/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-canli-online-egitimi_1.jpeg?v=1714312907","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-ozel-ders-1287/","0","","","","https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-ozel-ders-1287/","","Indexable",""
"https://unityverseacademy.com/uploads/p/b/berkay-kurt-multiplayer-oyun-gelistiriciliginde-bir-yildiz_1.webp?v=1779436884","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/v-ray-ile-gercekci-ic-ve-dis-mekân-render-uretimi-yuz-yuze_1.jpg?v=1766264122","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/autocad-egitimi_2.jpg?v=1762947116","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_512313.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/blog-detay/substance-painter-egitimi-286/","0","","","","https://unityverseacademy.com/blog-detay/substance-painter-egitimi-286/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/oyun_site_konulcak12.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/b/burak-ercayanin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-isi_2.webp?v=1779436969","0","","","","","","Indexable",""
"https://unityverseacademy.com/public/tema10/css/blog-detail-gallery.css?v=1.0.0","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/profesyonel-mimari-render-ve-etkilesim-egitimi-online-24-saat_1.jpg?v=1765798494","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/web-02_(1).jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-100-saat_1.jpg?v=1763456755","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/fizik-egitimi-ozel-ders-1429/","0","","","","https://unityverseacademy.com/urun/fizik-egitimi-ozel-ders-1429/","","Indexable",""
"https://unityverseacademy.com/urun/java-yazilim-egitimi-yuz-yuze-821/","0","","","","https://unityverseacademy.com/urun/java-yazilim-egitimi-yuz-yuze-821/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders_1.jpg?v=1759324738","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/0_cert_Information_Technology_(IT)_Specialist_Certificate.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_58.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/egitim-koclugu-ozel-ders_1.jpg?v=1759325700","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-canli-online-egitimi_1.png?v=1695285630","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/desinatorluk-yuz-yuze-egitimi-612/","0","","","","https://unityverseacademy.com/urun/desinatorluk-yuz-yuze-egitimi-612/","","Indexable",""
"https://unityverseacademy.com/urun/zbrush-ile-kuyumculuk-ve-taki-tasarimi-egitimi-yuz-yuze-1535/","0","","","","https://unityverseacademy.com/urun/zbrush-ile-kuyumculuk-ve-taki-tasarimi-egitimi-yuz-yuze-1535/","","Indexable",""
"https://unityverseacademy.com/urun/ingilizce-egitimi-ozel-ders-1442/","0","","","","https://unityverseacademy.com/urun/ingilizce-egitimi-ozel-ders-1442/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi_2.jpg?v=1759586740","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-5-gorsellestirme-ve-animasyon-yuz-yuze-egitim_2.jpg?v=1759586166","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-metaverse-gelistirme-yuz-yuze-egitim-850/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-metaverse-gelistirme-yuz-yuze-egitim-850/","","Indexable",""
"https://unityverseacademy.com/urun/desinatorluk-egitimi-ozel-ders-1412/","0","","","","https://unityverseacademy.com/urun/desinatorluk-egitimi-ozel-ders-1412/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/MicroSoft1.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-online-canli-egitim_1.jpg?v=1696602754","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_50982.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/it-danismanlik-hizmeti-ozel-ders-1435/","0","","","","https://unityverseacademy.com/urun/it-danismanlik-hizmeti-ozel-ders-1435/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-canli-online-egitimi_1.png?v=1695285630","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Ekran_görüntüsü_2023-03-21_102640.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-yuz-yuze-egitimi-1558/","0","","","","https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-yuz-yuze-egitimi-1558/","","Indexable",""
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-online-ozel-ders-24-saat-1297/","0","","","","https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-online-ozel-ders-24-saat-1297/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_510322.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/o/X9cFsrJqWZGf.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Görsel_2025-09-23_saat_14_40_10_b4a342a21.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-yuz-yuze-1615/","0","","","","https://unityverseacademy.com/urun/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-yuz-yuze-1615/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Ekran_görüntüsü_2023-03-21_182555.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-5-ile-blueprint-oyun-gelistirme-yuz-yuze-egitim_1.jpg?v=1711707239","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-metaverse-gelistirme-online-canli-egitim-851/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-metaverse-gelistirme-online-canli-egitim-851/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online_1.webp?v=1780419449","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/s/Autodesk-Fusion-360-Endustriyel-Urun-Tasarimi-Egitimi_1.jpg?v=1660636265","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/veri-yapilari-egitimi-ozel-ders-1433/","0","","","","https://unityverseacademy.com/urun/veri-yapilari-egitimi-ozel-ders-1433/","","Indexable",""
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-online-ozel-ders-1052/","0","","","","https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-canli-online-ozel-ders-1052/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/sketchupta-mimari-ve-ic-mekân-modelleme-egitimi-uygulamali-yuz-yuze_1.jpg?v=1766155079","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_508921.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-100-saat-1592/","0","","","","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-100-saat-1592/","","Indexable",""
"https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-online-egitimi-1528/","0","","","","https://unityverseacademy.com/urun/zbrush-ile-organik-modelleme-online-egitimi-1528/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/desinatorluk-canli-online-egitimi_2.jpg?v=1699876654","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/adobe-illustrator-onlinecanli-ozel-ders-835/","0","","","","https://unityverseacademy.com/urun/adobe-illustrator-onlinecanli-ozel-ders-835/","","Indexable",""
"https://unityverseacademy.com/public/tema10/js/vue-bundle.js?v=5.4.94","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-online-canli-egitim-653/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-online-canli-egitim-653/","","Indexable",""
"https://unityverseacademy.com/urun/kurumsal-iletisim-egitimi-ozel-ders-1436/","0","","","","https://unityverseacademy.com/urun/kurumsal-iletisim-egitimi-ozel-ders-1436/","","Indexable",""
"https://unityverseacademy.com/urun/adobe-photoshop-ve-adobe-illustrator-yuz-yuze-egitimi-1002/","0","","","","https://unityverseacademy.com/urun/adobe-photoshop-ve-adobe-illustrator-yuz-yuze-egitimi-1002/","","Indexable",""
"https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-599/","0","","","","https://unityverseacademy.com/urun/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-599/","","Indexable",""
"https://unityverseacademy.com/urun/adobe-photoshop-yuz-yuze-egitim-783/","0","","","","https://unityverseacademy.com/urun/adobe-photoshop-yuz-yuze-egitim-783/","","Indexable",""
"https://unityverseacademy.com/urun/turkce-egitimi-ozel-ders-1438/","0","","","","https://unityverseacademy.com/urun/turkce-egitimi-ozel-ders-1438/","","Indexable",""
"https://unityverseacademy.com/public/tema10/js/filters.js?v=5.4.97","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/dijital-pazarlama-pazar-yeri-ve-e-ticaret-yoneticiligi-egitimi-25-saat-ozel-ders-1298/","0","","","","https://unityverseacademy.com/urun/dijital-pazarlama-pazar-yeri-ve-e-ticaret-yoneticiligi-egitimi-25-saat-ozel-ders-1298/","","Indexable",""
"https://unityverseacademy.com/public/tema10/js/fancybox/jquery-3.3.1.js?v=5.4.94","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-120-saat-1578/","0","","","","https://unityverseacademy.com/urun/mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-online-120-saat-1578/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/insan-kaynaklari-egitimi-ozel-ders_1.jpg?v=1759325510","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/fizik-egitimi-ozel-ders_2.jpg?v=1757943503","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/lineer-cebir-linear-algebra-egitimi-ozel-ders-1432/","0","","","","https://unityverseacademy.com/urun/lineer-cebir-linear-algebra-egitimi-ozel-ders-1432/","","Indexable",""
"https://unityverseacademy.com/uploads/p/cd/FOQfsSMU84Pt.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-online-24-saat-1613/","0","","","","https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-online-24-saat-1613/","","Indexable",""
