"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://unityverseacademy.com/urun/c-programlama-canli-online-egitimi-10/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/cd/DHpznJYyvjk7.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/kategori/dil-egitimleri-257/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/o/yfTW41vdMOxS.jpg?v=1701783131","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/uploads/p/p/s/blender-3b-oyun-modelleme-canli-online-egitim_1.jpg?v=1762940609","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/urun/dijital-oyun-muzigi-teknikleri-canli-online-egitimi-650/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:04"
"https://unityverseacademy.com/public/tema10/js/custom-design/owl.carousel.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/public/tema10/js/unveil/jquery.unveil.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/uploads/p/p/s/c-programlama-canli-online-egitimi_2.jpg?v=1696601125","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/public/tema10/css/themecss/so_megamenu.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/public/tema10/css/themecss/so-listing-tabs.css?v=5.4.94","text/css; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/blog-detay/suat-erizin-ayes-celikteki-yazilim-gelistirici-ve-kalite-kontrol-gorevi-97/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/uploads/p/p/s/profesyonel-3b-modelleme-dijital-sanat-programi-online_1.jpg?v=1757508001","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:05"
